"country","year","sector","education","earn_F","earn_M","gender_pay_gap","panel_id","medium_edu","high_edu","industry","construction","services","public_sector","year_2014","year_2018","year_2022"
"IT",2022,"Manufacturing","Low Education",27366,33256,17.7110897281694,"IT_Manufacturing_Low Education",0,0,1,0,0,0,0,0,1
"IT",2022,"Manufacturing","Medium Education",33074.6666666667,39664.6666666667,16.6142830730961,"IT_Manufacturing_Medium Education",1,0,1,0,0,0,0,0,1
"IT",2022,"Mining","High Education",54790.6666666667,74135.6666666667,26.0940527951009,"IT_Mining_High Education",0,1,1,0,0,0,0,0,1
"IT",2022,"Mining","Low Education",42251.6666666667,37430,-12.8818238489625,"IT_Mining_Low Education",0,0,1,0,0,0,0,0,1
"IT",2022,"Mining","Medium Education",45122,44969,-0.34023438368654,"IT_Mining_Medium Education",1,0,1,0,0,0,0,0,1
"IT",2022,"Other Services","High Education",32495.6666666667,47025.3333333333,30.8975304091412,"IT_Other Services_High Education",0,1,0,0,0,0,0,0,1
"IT",2022,"Other Services","Low Education",22396.3333333333,25667.3333333333,12.7438248357186,"IT_Other Services_Low Education",0,0,0,0,0,0,0,0,1
"IT",2022,"Other Services","Medium Education",25412,29539,13.9713598970852,"IT_Other Services_Medium Education",1,0,0,0,0,0,0,0,1
"IT",2022,"Professional","High Education",46403,65137.3333333333,28.7612838515547,"IT_Professional_High Education",0,1,0,0,1,0,0,0,1
"IT",2022,"Professional","Low Education",30495,34108,10.5928227981705,"IT_Professional_Low Education",0,0,0,0,1,0,0,0,1
"IT",2022,"Professional","Medium Education",35750,46956.6666666667,23.8659757222972,"IT_Professional_Medium Education",1,0,0,0,1,0,0,0,1
"IT",2022,"Public Admin","High Education",44612.3333333333,55721.3333333333,19.9367088607595,"IT_Public Admin_High Education",0,1,0,0,0,1,0,0,1
"IT",2022,"Public Admin","Low Education",29809.6666666667,39052.3333333333,23.6673864984593,"IT_Public Admin_Low Education",0,0,0,0,0,1,0,0,1
"IT",2022,"Public Admin","Medium Education",34267,41489.6666666667,17.4083506736617,"IT_Public Admin_Medium Education",1,0,0,0,0,1,0,0,1
"IT",2022,"Real Estate","High Education",45761.6666666667,63624.6666666667,28.0755891320976,"IT_Real Estate_High Education",0,1,0,0,1,0,0,0,1
"IT",2022,"Real Estate","Low Education",24962.6666666667,28423.3333333333,12.1754427113873,"IT_Real Estate_Low Education",0,0,0,0,1,0,0,0,1
"IT",2022,"Real Estate","Medium Education",33466,41650,19.6494597839136,"IT_Real Estate_Medium Education",1,0,0,0,1,0,0,0,1
"IT",2022,"Trade","High Education",42987.6666666667,60535,28.9870873599295,"IT_Trade_High Education",0,1,0,0,1,0,0,0,1
"IT",2022,"Trade","Low Education",27979.6666666667,30855,9.31885701939177,"IT_Trade_Low Education",0,0,0,0,1,0,0,0,1
"IT",2022,"Trade","Medium Education",30155.3333333333,37582,19.7612332144821,"IT_Trade_Medium Education",1,0,0,0,1,0,0,0,1
"IT",2022,"Transport","High Education",39536,47669.3333333333,17.061982546431,"IT_Transport_High Education",0,1,0,0,1,0,0,0,1
"IT",2022,"Transport","Low Education",27288,30339,10.0563630970039,"IT_Transport_Low Education",0,0,0,0,1,0,0,0,1
"IT",2022,"Transport","Medium Education",32678.3333333333,34934.3333333333,6.45783040561817,"IT_Transport_Medium Education",1,0,0,0,1,0,0,0,1
"IT",2022,"Water","High Education",42206.6666666667,51687.6666666667,18.3428670927301,"IT_Water_High Education",0,1,1,0,0,0,0,0,1
"IT",2022,"Water","Low Education",29357.3333333333,32172.3333333333,8.7497539293596,"IT_Water_Low Education",0,0,1,0,0,0,0,0,1
"IT",2022,"Water","Medium Education",35125,35998.3333333333,2.42603824251123,"IT_Water_Medium Education",1,0,1,0,0,0,0,0,1
"LT",2014,"Admin Services","Low Education",9429.16666666667,11165.8333333333,15.5533995074259,"LT_Admin Services_Low Education",0,0,0,0,1,0,1,0,0
"LT",2014,"Admin Services","Medium Education",10652.3333333333,13528.5,21.2600559313055,"LT_Admin Services_Medium Education",1,0,0,0,1,0,1,0,0
"LT",2014,"Arts","Medium Education",10168.6666666667,11974.5,15.0806575083163,"LT_Arts_Medium Education",1,0,0,0,0,0,1,0,0
"LT",2014,"Construction","Medium Education",12455.5,13726.8333333333,9.26166510848582,"LT_Construction_Medium Education",1,0,0,1,0,0,1,0,0
"LT",2014,"Education Sector","Medium Education",9870.83333333333,10423.5,5.30212180809388,"LT_Education Sector_Medium Education",1,0,0,0,0,1,1,0,0
"LT",2014,"Electricity","Medium Education",15963.5,20495.6666666667,22.1128043326232,"LT_Electricity_Medium Education",1,0,1,0,0,0,1,0,0
"LT",2014,"Finance","Medium Education",18737.1666666667,22517,16.786576068452,"LT_Finance_Medium Education",1,0,0,0,1,0,1,0,0
"LT",2014,"Health","Medium Education",12981.1666666667,12759.3333333333,-1.73859658289356,"LT_Health_Medium Education",1,0,0,0,0,1,1,0,0
"LT",2014,"Hospitality","Medium Education",9481.16666666667,10749,11.7948956492077,"LT_Hospitality_Medium Education",1,0,0,0,1,0,1,0,0
"LT",2014,"IT","Medium Education",15755.3333333333,19486.5,19.1474439569274,"LT_IT_Medium Education",1,0,0,0,1,0,1,0,0
"LT",2014,"Manufacturing","Low Education",11321.5,14780,23.3998646820027,"LT_Manufacturing_Low Education",0,0,1,0,0,0,1,0,0
"LT",2014,"Manufacturing","Medium Education",11972.8333333333,16841.3333333333,28.908043702003,"LT_Manufacturing_Medium Education",1,0,1,0,0,0,1,0,0
"LT",2014,"Mining","Medium Education",14353.6666666667,18287.5,21.5110503531556,"LT_Mining_Medium Education",1,0,1,0,0,0,1,0,0
"LT",2014,"Other Services","Medium Education",8911,10807.8333333333,17.5505420451216,"LT_Other Services_Medium Education",1,0,0,0,0,0,1,0,0
"LT",2014,"Professional","Medium Education",13149.8333333333,14555.1666666667,9.65521979594874,"LT_Professional_Medium Education",1,0,0,0,1,0,1,0,0
"LT",2014,"Public Admin","Medium Education",13634.1666666667,16170,15.6823335394764,"LT_Public Admin_Medium Education",1,0,0,0,0,1,1,0,0
"LT",2014,"Real Estate","Medium Education",11055.1666666667,13736.5,19.5197709266067,"LT_Real Estate_Medium Education",1,0,0,0,1,0,1,0,0
"LT",2014,"Trade","Low Education",9773,10898.6666666667,10.3284805480793,"LT_Trade_Low Education",0,0,0,0,1,0,1,0,0
"LT",2014,"Trade","Medium Education",11397.1666666667,14092.5,19.1260126544853,"LT_Trade_Medium Education",1,0,0,0,1,0,1,0,0
"LT",2014,"Transport","Low Education",8755.83333333333,12634.6666666667,30.6999261291684,"LT_Transport_Low Education",0,0,0,0,1,0,1,0,0
"LT",2014,"Transport","Medium Education",13325.1666666667,13641.1666666667,2.31651740442533,"LT_Transport_Medium Education",1,0,0,0,1,0,1,0,0
"LT",2014,"Water","Low Education",9637,12235.5,21.2373830248049,"LT_Water_Low Education",0,0,1,0,0,0,1,0,0
"LT",2014,"Water","Medium Education",13109.5,16685.8333333333,21.4333516456075,"LT_Water_Medium Education",1,0,1,0,0,0,1,0,0
"LT",2018,"Admin Services","High Education",17094,20346,15.9834856974344,"LT_Admin Services_High Education",0,1,0,0,1,0,0,1,0
"LT",2018,"Admin Services","Low Education",7592,7816.66666666667,2.87420042643924,"LT_Admin Services_Low Education",0,0,0,0,1,0,0,1,0
"LT",2018,"Admin Services","Medium Education",8419.83333333333,10379.3333333333,18.8788618408376,"LT_Admin Services_Medium Education",1,0,0,0,1,0,0,1,0
"LT",2018,"Arts","High Education",11580.6666666667,13338.8333333333,13.1808129146727,"LT_Arts_High Education",0,1,0,0,0,0,0,1,0
"LT",2018,"Arts","Medium Education",8378,9443.5,11.2828929951819,"LT_Arts_Medium Education",1,0,0,0,0,0,0,1,0
"LT",2018,"Construction","High Education",14113.8333333333,18507.6666666667,23.7406119986312,"LT_Construction_High Education",0,1,0,1,0,0,0,1,0
"LT",2018,"Construction","Medium Education",8592.66666666667,11174.3333333333,23.103540852549,"LT_Construction_Medium Education",1,0,0,1,0,0,0,1,0
"LT",2018,"Education Sector","High Education",13905.5,14843.3333333333,6.31821244105098,"LT_Education Sector_High Education",0,1,0,0,0,1,0,1,0
"LT",2018,"Education Sector","Medium Education",7210,8498.33333333333,15.159835261816,"LT_Education Sector_Medium Education",1,0,0,0,0,1,0,1,0
"LT",2018,"Electricity","High Education",18824.6666666667,20789.5,9.45108508301466,"LT_Electricity_High Education",0,1,1,0,0,0,0,1,0
"LT",2018,"Electricity","Medium Education",9280.66666666667,12851.3333333333,27.7844062872854,"LT_Electricity_Medium Education",1,0,1,0,0,0,0,1,0
"LT",2018,"Finance","High Education",21872.8333333333,32463.3333333333,32.6229592360612,"LT_Finance_High Education",0,1,0,0,1,0,0,1,0
"LT",2018,"Finance","Medium Education",14406.5,13313.5,-8.20971194652045,"LT_Finance_Medium Education",1,0,0,0,1,0,0,1,0
"LT",2018,"Health","High Education",17651.8333333333,24628,28.3261599263711,"LT_Health_High Education",0,1,0,0,0,1,0,1,0
"LT",2018,"Health","Low Education",7183.66666666667,7860,8.60474978795589,"LT_Health_Low Education",0,0,0,0,0,1,0,1,0
"LT",2018,"Health","Medium Education",10394.6666666667,9327.66666666667,-11.439088017725,"LT_Health_Medium Education",1,0,0,0,0,1,0,1,0
"LT",2018,"Hospitality","High Education",12026.1666666667,13287.5,9.49263091878332,"LT_Hospitality_High Education",0,1,0,0,1,0,0,1,0
"LT",2018,"Hospitality","Medium Education",8423.16666666667,9809.33333333333,14.1310996330026,"LT_Hospitality_Medium Education",1,0,0,0,1,0,0,1,0
"LT",2018,"IT","High Education",19415.8333333333,28396,31.6247593557778,"LT_IT_High Education",0,1,0,0,1,0,0,1,0
"LT",2018,"IT","Medium Education",11773.6666666667,13889.1666666667,15.2312953740925,"LT_IT_Medium Education",1,0,0,0,1,0,0,1,0
"LT",2018,"Manufacturing","High Education",15901,21834,27.173216085005,"LT_Manufacturing_High Education",0,1,1,0,0,0,0,1,0
"LT",2018,"Manufacturing","Low Education",9195.16666666667,10944.1666666667,15.9811162719866,"LT_Manufacturing_Low Education",0,0,1,0,0,0,0,1,0
"LT",2018,"Manufacturing","Medium Education",9687.83333333333,13205.6666666667,26.6388166696115,"LT_Manufacturing_Medium Education",1,0,1,0,0,0,0,1,0
"LT",2018,"Mining","High Education",18869.8333333333,27515.1666666667,31.4202470152825,"LT_Mining_High Education",0,1,1,0,0,0,0,1,0
"LT",2018,"Mining","Medium Education",11297,13909.8333333333,18.7840736169856,"LT_Mining_Medium Education",1,0,1,0,0,0,0,1,0
"LT",2018,"Other Services","High Education",13781.6666666667,16091.5,14.3543692839905,"LT_Other Services_High Education",0,1,0,0,0,0,0,1,0
"LT",2018,"Other Services","Medium Education",8196,8880.83333333333,7.71136342310219,"LT_Other Services_Medium Education",1,0,0,0,0,0,0,1,0
"LT",2018,"Professional","High Education",17944,22979,21.9113103268201,"LT_Professional_High Education",0,1,0,0,1,0,0,1,0
"LT",2018,"Professional","Medium Education",9464.66666666667,10991.1666666667,13.8884255538539,"LT_Professional_Medium Education",1,0,0,0,1,0,0,1,0
"LT",2018,"Public Admin","High Education",16193,18792.5,13.8326460023946,"LT_Public Admin_High Education",0,1,0,0,0,1,0,1,0
"LT",2018,"Public Admin","Medium Education",10601.8333333333,12043,11.9668410418224,"LT_Public Admin_Medium Education",1,0,0,0,0,1,0,1,0
"LT",2018,"Real Estate","High Education",13948.1666666667,16693.6666666667,16.4463569018191,"LT_Real Estate_High Education",0,1,0,0,1,0,0,1,0
"LT",2018,"Real Estate","Medium Education",8463.5,10153.1666666667,16.6417702194718,"LT_Real Estate_Medium Education",1,0,0,0,1,0,0,1,0
"LT",2018,"Trade","High Education",14802.6666666667,18088.8333333333,18.1668248366856,"LT_Trade_High Education",0,1,0,0,1,0,0,1,0
"LT",2018,"Trade","Low Education",8985.66666666667,8986.83333333333,0.0129819550824489,"LT_Trade_Low Education",0,0,0,0,1,0,0,1,0
"LT",2018,"Trade","Medium Education",9257.5,11408.1666666667,18.8519919940394,"LT_Trade_Medium Education",1,0,0,0,1,0,0,1,0
"LT",2018,"Transport","High Education",16609.1666666667,18214.3333333333,8.81265669893672,"LT_Transport_High Education",0,1,0,0,1,0,0,1,0
"LT",2018,"Transport","Medium Education",10441.1666666667,10453.1666666667,0.114797748688595,"LT_Transport_Medium Education",1,0,0,0,1,0,0,1,0
"LT",2018,"Water","High Education",14953.8333333333,18290,18.2403863677784,"LT_Water_High Education",0,1,1,0,0,0,0,1,0
"LT",2018,"Water","Medium Education",9114.16666666667,11314.3333333333,19.4458356656748,"LT_Water_Medium Education",1,0,1,0,0,0,0,1,0
"LT",2022,"Admin Services","High Education",26737.1666666667,30542.3333333333,12.4586639309374,"LT_Admin Services_High Education",0,1,0,0,1,0,0,0,1
"LT",2022,"Admin Services","Low Education",13128.6666666667,15483.1666666667,15.206837533235,"LT_Admin Services_Low Education",0,0,0,0,1,0,0,0,1
"LT",2022,"Admin Services","Medium Education",14144.8333333333,17137,17.4602711481979,"LT_Admin Services_Medium Education",1,0,0,0,1,0,0,0,1
"LT",2022,"Arts","High Education",22058.6666666667,24178.1666666667,8.76617333820458,"LT_Arts_High Education",0,1,0,0,0,0,0,0,1
"LT",2022,"Arts","Low Education",14255,16018.5,11.0091456753129,"LT_Arts_Low Education",0,0,0,0,0,0,0,0,1
"LT",2022,"Arts","Medium Education",16542.5,17935.5,7.76671963424493,"LT_Arts_Medium Education",1,0,0,0,0,0,0,0,1
"LT",2022,"Construction","High Education",26367.1666666667,27589.3333333333,4.42985211676009,"LT_Construction_High Education",0,1,0,1,0,0,0,0,1
"LT",2022,"Construction","Medium Education",20336.3333333333,20328,-0.0409943591761714,"LT_Construction_Medium Education",1,0,0,1,0,0,0,0,1
"LT",2022,"Education Sector","High Education",26777,28628.1666666667,6.46624245352771,"LT_Education Sector_High Education",0,1,0,0,0,1,0,0,1
"LT",2022,"Education Sector","Low Education",11901.5,14405.3333333333,17.3812939651981,"LT_Education Sector_Low Education",0,0,0,0,0,1,0,0,1
"LT",2022,"Education Sector","Medium Education",15628.5,17486.6666666667,10.6261913839116,"LT_Education Sector_Medium Education",1,0,0,0,0,1,0,0,1
"LT",2022,"Electricity","High Education",28910.5,34703.6666666667,16.6932408679198,"LT_Electricity_High Education",0,1,1,0,0,0,0,0,1
"LT",2022,"Electricity","Medium Education",18654.5,22205.6666666667,15.9921641623009,"LT_Electricity_Medium Education",1,0,1,0,0,0,0,0,1
"LT",2022,"Finance","High Education",36217.3333333333,58769.8333333333,38.3742793213071,"LT_Finance_High Education",0,1,0,0,1,0,0,0,1
"LT",2022,"Finance","Medium Education",28909.1666666667,33735.3333333333,14.3059700017786,"LT_Finance_Medium Education",1,0,0,0,1,0,0,0,1
"LT",2022,"Health","High Education",34672.3333333333,54730.3333333333,36.6487809928681,"LT_Health_High Education",0,1,0,0,0,1,0,0,1
"LT",2022,"Health","Low Education",15539.8333333333,16921.3333333333,8.16425025608698,"LT_Health_Low Education",0,0,0,0,0,1,0,0,1
"LT",2022,"Health","Medium Education",20395.3333333333,20196.6666666667,-0.983660670077558,"LT_Health_Medium Education",1,0,0,0,0,1,0,0,1
"LT",2022,"Hospitality","High Education",22173.3333333333,25418.8333333333,12.7680919003626,"LT_Hospitality_High Education",0,1,0,0,1,0,0,0,1
"LT",2022,"Hospitality","Medium Education",15243.1666666667,18767.1666666667,18.7774748452528,"LT_Hospitality_Medium Education",1,0,0,0,1,0,0,0,1
"LT",2022,"IT","High Education",39092.5,57155.1666666667,31.6028588841487,"LT_IT_High Education",0,1,0,0,1,0,0,0,1
"LT",2022,"IT","Medium Education",26427.5,28829,8.33015366471261,"LT_IT_Medium Education",1,0,0,0,1,0,0,0,1
"LT",2022,"Manufacturing","High Education",27042.8333333333,36707.8333333333,26.3295300276508,"LT_Manufacturing_High Education",0,1,1,0,0,0,0,0,1
"LT",2022,"Manufacturing","Low Education",16669,21233.8333333333,21.4979239107399,"LT_Manufacturing_Low Education",0,0,1,0,0,0,0,0,1
"LT",2022,"Manufacturing","Medium Education",16978.3333333333,23165.6666666667,26.7090665784135,"LT_Manufacturing_Medium Education",1,0,1,0,0,0,0,0,1
"LT",2022,"Mining","High Education",27564,33928.3333333333,18.758166723977,"LT_Mining_High Education",0,1,1,0,0,0,0,0,1
"LT",2022,"Mining","Medium Education",18561.1666666667,22529.6666666667,17.614552663895,"LT_Mining_Medium Education",1,0,1,0,0,0,0,0,1
"LT",2022,"Other Services","High Education",23125,28220.1666666667,18.0550551910277,"LT_Other Services_High Education",0,1,0,0,0,0,0,0,1
"LT",2022,"Other Services","Medium Education",16240.8333333333,15899.1666666667,-2.148959589077,"LT_Other Services_Medium Education",1,0,0,0,0,0,0,0,1
"LT",2022,"Professional","High Education",33558.8333333333,41485,19.1061026073681,"LT_Professional_High Education",0,1,0,0,1,0,0,0,1
"LT",2022,"Professional","Low Education",19739.3333333333,16090.6666666667,-22.6756711965529,"LT_Professional_Low Education",0,0,0,0,1,0,0,0,1
"LT",2022,"Professional","Medium Education",22475.8333333333,25606.1666666667,12.2249197784388,"LT_Professional_Medium Education",1,0,0,0,1,0,0,0,1
"LT",2022,"Public Admin","High Education",28569.5,31581.5,9.53722907398319,"LT_Public Admin_High Education",0,1,0,0,0,1,0,0,1
"LT",2022,"Public Admin","Medium Education",19202.3333333333,21932,12.4460453523011,"LT_Public Admin_Medium Education",1,0,0,0,0,1,0,0,1
"LT",2022,"Real Estate","High Education",23483,25458.6666666667,7.76029119095004,"LT_Real Estate_High Education",0,1,0,0,1,0,0,0,1
"LT",2022,"Real Estate","Medium Education",13564,17125.1666666667,20.7949314361904,"LT_Real Estate_Medium Education",1,0,0,0,1,0,0,0,1
"LT",2022,"Trade","High Education",27842.8333333333,32613,14.626580402498,"LT_Trade_High Education",0,1,0,0,1,0,0,0,1
"LT",2022,"Trade","Low Education",15844.8333333333,17755.1666666667,10.7593094967662,"LT_Trade_Low Education",0,0,0,0,1,0,0,0,1
"LT",2022,"Trade","Medium Education",16256.6666666667,21181,23.2488236312418,"LT_Trade_Medium Education",1,0,0,0,1,0,0,0,1
"LT",2022,"Transport","High Education",27496.1666666667,33823,18.7057130749293,"LT_Transport_High Education",0,1,0,0,1,0,0,0,1
"LT",2022,"Transport","Medium Education",18893.3333333333,18895,0.00882067566376226,"LT_Transport_Medium Education",1,0,0,0,1,0,0,0,1
"LT",2022,"Water","High Education",24997.1666666667,27851.8333333333,10.2494748999168,"LT_Water_High Education",0,1,1,0,0,0,0,0,1
"LT",2022,"Water","Low Education",12399.1666666667,18245.6666666667,32.0432248753129,"LT_Water_Low Education",0,0,1,0,0,0,0,0,1
"LT",2022,"Water","Medium Education",16125.5,19872,18.8531602254428,"LT_Water_Medium Education",1,0,1,0,0,0,0,0,1
"LU",2014,"Admin Services","Low Education",27391,32778.3333333333,16.4356536329893,"LU_Admin Services_Low Education",0,0,0,0,1,0,1,0,0
"LU",2014,"Admin Services","Medium Education",28887.3333333333,36663,21.2084844848121,"LU_Admin Services_Medium Education",1,0,0,0,1,0,1,0,0
"LU",2014,"Construction","Low Education",28990.3333333333,34249,15.3542195879198,"LU_Construction_Low Education",0,0,0,1,0,0,1,0,0
"LU",2014,"Construction","Medium Education",38131.3333333333,37983.3333333333,-0.38964458095656,"LU_Construction_Medium Education",1,0,0,1,0,0,1,0,0
"LU",2014,"Finance","Low Education",65112.6666666667,74045.3333333333,12.0637807469298,"LU_Finance_Low Education",0,0,0,0,1,0,1,0,0
"LU",2014,"Finance","Medium Education",69591.3333333333,86086.6666666667,19.1613103074421,"LU_Finance_Medium Education",1,0,0,0,1,0,1,0,0
"LU",2014,"Health","Low Education",36535,30607.3333333333,-19.3668184095315,"LU_Health_Low Education",0,0,0,0,0,1,1,0,0
"LU",2014,"Health","Medium Education",56312.3333333333,55786.6666666667,-0.942280114722762,"LU_Health_Medium Education",1,0,0,0,0,1,1,0,0
"LU",2014,"Hospitality","Medium Education",28846,34108.3333333333,15.4282922062057,"LU_Hospitality_Medium Education",1,0,0,0,1,0,1,0,0
"LU",2014,"IT","Medium Education",57523,64246.6666666667,10.4653937947494,"LU_IT_Medium Education",1,0,0,0,1,0,1,0,0
"LU",2014,"Manufacturing","Low Education",27275,40011.6666666667,31.832382221852,"LU_Manufacturing_Low Education",0,0,1,0,0,0,1,0,0
"LU",2014,"Manufacturing","Medium Education",37829.3333333333,44686.3333333333,15.3447362728351,"LU_Manufacturing_Medium Education",1,0,1,0,0,0,1,0,0
"LU",2014,"Other Services","Medium Education",37555.6666666667,48785.6666666667,23.0190561435394,"LU_Other Services_Medium Education",1,0,0,0,0,0,1,0,0
"LU",2014,"Trade","Low Education",29389.3333333333,33586.6666666667,12.497022628027,"LU_Trade_Low Education",0,0,0,0,1,0,1,0,0
"LU",2014,"Trade","Medium Education",33232.6666666667,40799.3333333333,18.546054674096,"LU_Trade_Medium Education",1,0,0,0,1,0,1,0,0
"LU",2014,"Transport","Medium Education",52826.3333333333,56831.3333333333,7.04716881532488,"LU_Transport_Medium Education",1,0,0,0,1,0,1,0,0
"LU",2018,"Admin Services","High Education",54610.3333333333,66547,17.937197269098,"LU_Admin Services_High Education",0,1,0,0,1,0,0,1,0
"LU",2018,"Admin Services","Low Education",25687,33669.3333333333,23.708023126881,"LU_Admin Services_Low Education",0,0,0,0,1,0,0,1,0
"LU",2018,"Admin Services","Medium Education",30565.3333333333,37456.3333333333,18.3974227767445,"LU_Admin Services_Medium Education",1,0,0,0,1,0,0,1,0
"LU",2018,"Arts","High Education",80497.6666666667,70897.3333333333,-13.541176913095,"LU_Arts_High Education",0,1,0,0,0,0,0,1,0
"LU",2018,"Arts","Low Education",45217,47830.3333333333,5.46375730882077,"LU_Arts_Low Education",0,0,0,0,0,0,0,1,0
"LU",2018,"Arts","Medium Education",51512.6666666667,46250,-11.3787387387387,"LU_Arts_Medium Education",1,0,0,0,0,0,0,1,0
"LU",2018,"Construction","High Education",48437.3333333333,57391.6666666667,15.6021489763322,"LU_Construction_High Education",0,1,0,1,0,0,0,1,0
"LU",2018,"Construction","Low Education",36611.6666666667,34305.3333333333,-6.722958529286,"LU_Construction_Low Education",0,0,0,1,0,0,0,1,0
"LU",2018,"Construction","Medium Education",43232.6666666667,40330.3333333333,-7.1964030382425,"LU_Construction_Medium Education",1,0,0,1,0,0,0,1,0
"LU",2018,"Education Sector","High Education",96849.6666666667,103362,6.30051018104654,"LU_Education Sector_High Education",0,1,0,0,0,1,0,1,0
"LU",2018,"Education Sector","Low Education",47667.6666666667,52195.6666666667,8.67504965290861,"LU_Education Sector_Low Education",0,0,0,0,0,1,0,1,0
"LU",2018,"Education Sector","Medium Education",71715.3333333333,76808,6.63038572370934,"LU_Education Sector_Medium Education",1,0,0,0,0,1,0,1,0
"LU",2018,"Finance","High Education",76192.3333333333,111273,31.5266656481506,"LU_Finance_High Education",0,1,0,0,1,0,0,1,0
"LU",2018,"Finance","Low Education",68892,72059,4.39500964487434,"LU_Finance_Low Education",0,0,0,0,1,0,0,1,0
"LU",2018,"Finance","Medium Education",68714.6666666667,93916.6666666667,26.8344276841171,"LU_Finance_Medium Education",1,0,0,0,1,0,0,1,0
"LU",2018,"Health","High Education",84832,102751,17.439246333369,"LU_Health_High Education",0,1,0,0,0,1,0,1,0
"LU",2018,"Health","Low Education",35643.3333333333,26916.3333333333,-32.4226925410841,"LU_Health_Low Education",0,0,0,0,0,1,0,1,0
"LU",2018,"Health","Medium Education",52874.6666666667,53755.3333333333,1.6382870536877,"LU_Health_Medium Education",1,0,0,0,0,1,0,1,0
"LU",2018,"Hospitality","High Education",40549.3333333333,45239,10.3664242504624,"LU_Hospitality_High Education",0,1,0,0,1,0,0,1,0
"LU",2018,"Hospitality","Medium Education",30546,33601,9.09199130978245,"LU_Hospitality_Medium Education",1,0,0,0,1,0,0,1,0
"LU",2018,"IT","High Education",64711.3333333333,80866.6666666667,19.9777411376752,"LU_IT_High Education",0,1,0,0,1,0,0,1,0
"LU",2018,"IT","Medium Education",58934,62312.6666666667,5.42211856337395,"LU_IT_Medium Education",1,0,0,0,1,0,0,1,0
"LU",2018,"Manufacturing","High Education",56756,74848,24.1716545532279,"LU_Manufacturing_High Education",0,1,1,0,0,0,0,1,0
"LU",2018,"Manufacturing","Low Education",29531.3333333333,39218.6666666667,24.700822737472,"LU_Manufacturing_Low Education",0,0,1,0,0,0,0,1,0
"LU",2018,"Manufacturing","Medium Education",42824.3333333333,44608,3.99853538976566,"LU_Manufacturing_Medium Education",1,0,1,0,0,0,0,1,0
"LU",2018,"Other Services","High Education",68156.6666666667,84689.6666666667,19.5218621712999,"LU_Other Services_High Education",0,1,0,0,0,0,0,1,0
"LU",2018,"Other Services","Low Education",30629,32512.3333333333,5.79267354952479,"LU_Other Services_Low Education",0,0,0,0,0,0,0,1,0
"LU",2018,"Other Services","Medium Education",45301,56012,19.1226879954296,"LU_Other Services_Medium Education",1,0,0,0,0,0,0,1,0
"LU",2018,"Professional","High Education",69380.3333333333,103517,32.9768701437123,"LU_Professional_High Education",0,1,0,0,1,0,0,1,0
"LU",2018,"Professional","Low Education",38794.6666666667,39277.6666666667,1.22970644895742,"LU_Professional_Low Education",0,0,0,0,1,0,0,1,0
"LU",2018,"Professional","Medium Education",46982,56467.6666666667,16.798403806308,"LU_Professional_Medium Education",1,0,0,0,1,0,0,1,0
"LU",2018,"Public Admin","High Education",106026,118235.333333333,10.3262983992377,"LU_Public Admin_High Education",0,1,0,0,0,1,0,1,0
"LU",2018,"Public Admin","Low Education",53017.3333333333,57910,8.44874230127208,"LU_Public Admin_Low Education",0,0,0,0,0,1,0,1,0
"LU",2018,"Public Admin","Medium Education",72589.3333333333,76048.3333333333,4.54842315194284,"LU_Public Admin_Medium Education",1,0,0,0,0,1,0,1,0
"LU",2018,"Real Estate","High Education",82455,80336.3333333333,-2.6372459119784,"LU_Real Estate_High Education",0,1,0,0,1,0,0,1,0
"LU",2018,"Trade","High Education",52417.3333333333,81599.6666666667,35.7628094886009,"LU_Trade_High Education",0,1,0,0,1,0,0,1,0
"LU",2018,"Trade","Low Education",29563.6666666667,33409.6666666667,11.5116383481827,"LU_Trade_Low Education",0,0,0,0,1,0,0,1,0
"LU",2018,"Trade","Medium Education",33790.6666666667,40618.6666666667,16.8100052521008,"LU_Trade_Medium Education",1,0,0,0,1,0,0,1,0
"LU",2018,"Transport","High Education",56736.6666666667,90875.3333333333,37.566483020695,"LU_Transport_High Education",0,1,0,0,1,0,0,1,0
"LU",2018,"Transport","Medium Education",49071.3333333333,51377.6666666667,4.48898029623766,"LU_Transport_Medium Education",1,0,0,0,1,0,0,1,0
"LU",2022,"Admin Services","High Education",60974,72986,16.4579508398871,"LU_Admin Services_High Education",0,1,0,0,1,0,0,0,1
"LU",2022,"Admin Services","Low Education",29508,35916.3333333333,17.8423929688443,"LU_Admin Services_Low Education",0,0,0,0,1,0,0,0,1
"LU",2022,"Admin Services","Medium Education",36109,40681.6666666667,11.2401163505264,"LU_Admin Services_Medium Education",1,0,0,0,1,0,0,0,1
"LU",2022,"Arts","High Education",85337.6666666667,82309.3333333333,-3.67921013412818,"LU_Arts_High Education",0,1,0,0,0,0,0,0,1
"LU",2022,"Arts","Medium Education",51155.6666666667,54595.3333333333,6.30029428644696,"LU_Arts_Medium Education",1,0,0,0,0,0,0,0,1
"LU",2022,"Construction","High Education",56299,66424.6666666667,15.243835121491,"LU_Construction_High Education",0,1,0,1,0,0,0,0,1
"LU",2022,"Construction","Low Education",39838,39655.6666666667,-0.459791370716255,"LU_Construction_Low Education",0,0,0,1,0,0,0,0,1
"LU",2022,"Construction","Medium Education",50457.6666666667,44649.6666666667,-13.0079358561841,"LU_Construction_Medium Education",1,0,0,1,0,0,0,0,1
