"country","year","sector","occupation","earn_F","earn_M","gender_pay_gap","panel_id","industry","construction","services","public_sector","high_skill","managerial","year_2014","year_2018","year_2022"
"LT",2022,"Trade","Clerical",19130.1666666667,21410,10.6484508796512,"LT_Trade_Clerical",0,0,1,0,0,0,0,0,1
"LT",2022,"Trade","Craft",16323,21036.8333333333,22.4075233122856,"LT_Trade_Craft",0,0,1,0,0,0,0,0,1
"LT",2022,"Trade","Elementary",13403,15395.8333333333,12.9439783491204,"LT_Trade_Elementary",0,0,1,0,0,0,0,0,1
"LT",2022,"Trade","Managers",36108,37688.8333333333,4.19443424887125,"LT_Trade_Managers",0,0,1,0,1,1,0,0,1
"LT",2022,"Trade","Operators",15402.6666666667,19104,19.3746510329425,"LT_Trade_Operators",0,0,1,0,0,0,0,0,1
"LT",2022,"Trade","Professionals",29952,31709.6666666667,5.54299950593405,"LT_Trade_Professionals",0,0,1,0,1,0,0,0,1
"LT",2022,"Trade","Service",15739,18224.6666666667,13.6390240333614,"LT_Trade_Service",0,0,1,0,0,0,0,0,1
"LT",2022,"Trade","Technicians",26412.5,27912.6666666667,5.37450142109915,"LT_Trade_Technicians",0,0,1,0,0,0,0,0,1
"LT",2022,"Transport","Clerical",18523,22953.1666666667,19.3008953013019,"LT_Transport_Clerical",0,0,1,0,0,0,0,0,1
"LT",2022,"Transport","Managers",34718.6666666667,38014,8.66873607968995,"LT_Transport_Managers",0,0,1,0,1,1,0,0,1
"LT",2022,"Transport","Operators",21615,18261.3333333333,-18.3648510514019,"LT_Transport_Operators",0,0,1,0,0,0,0,0,1
"LT",2022,"Transport","Professionals",26899.6666666667,35352.3333333333,23.9097843612397,"LT_Transport_Professionals",0,0,1,0,1,0,0,0,1
"LT",2022,"Transport","Service",22530.8333333333,24073.1666666667,6.40685687383602,"LT_Transport_Service",0,0,1,0,0,0,0,0,1
"LT",2022,"Transport","Technicians",23084.6666666667,29873.6666666667,22.7257004496714,"LT_Transport_Technicians",0,0,1,0,0,0,0,0,1
"LT",2022,"Water","Managers",38121.3333333333,36987.3333333333,-3.06591445720156,"LT_Water_Managers",1,0,0,0,1,1,0,0,1
"LT",2022,"Water","Professionals",25429.1666666667,28528.1666666667,10.8629483142391,"LT_Water_Professionals",1,0,0,0,1,0,0,0,1
"LT",2022,"Water","Technicians",20157.6666666667,23201,13.1172506932172,"LT_Water_Technicians",1,0,0,0,0,0,0,0,1
"LU",2010,"Admin Services","Agriculture",22953.5,25960.5,11.582981837792,"LU_Admin Services_Agriculture",0,0,1,0,0,0,0,0,0
"LU",2010,"Admin Services","Clerical",30370,36489,16.7694373646852,"LU_Admin Services_Clerical",0,0,1,0,0,0,0,0,0
"LU",2010,"Admin Services","Craft",28900.5,27341,-5.70388793387221,"LU_Admin Services_Craft",0,0,1,0,0,0,0,0,0
"LU",2010,"Admin Services","Elementary",21435,23305,8.02402917828792,"LU_Admin Services_Elementary",0,0,1,0,0,0,0,0,0
"LU",2010,"Admin Services","Managers",78377.5,76759,-2.10854753188551,"LU_Admin Services_Managers",0,0,1,0,1,1,0,0,0
"LU",2010,"Admin Services","Professionals",34478.5,41904.5,17.7212471214309,"LU_Admin Services_Professionals",0,0,1,0,1,0,0,0,0
"LU",2010,"Admin Services","Service",30149.5,30860.5,2.30391600913789,"LU_Admin Services_Service",0,0,1,0,0,0,0,0,0
"LU",2010,"Admin Services","Technicians",35632,42375,15.9126843657817,"LU_Admin Services_Technicians",0,0,1,0,0,0,0,0,0
"LU",2010,"Arts","Clerical",31786.5,48772.5,34.8270029217284,"LU_Arts_Clerical",0,0,0,0,0,0,0,0,0
"LU",2010,"Arts","Elementary",20904,22574,7.3978913794631,"LU_Arts_Elementary",0,0,0,0,0,0,0,0,0
"LU",2010,"Arts","Professionals",62410,70308.5,11.2340613154882,"LU_Arts_Professionals",0,0,0,0,1,0,0,0,0
"LU",2010,"Arts","Technicians",42297.5,45665.5,7.37537090363622,"LU_Arts_Technicians",0,0,0,0,0,0,0,0,0
"LU",2010,"Construction","Clerical",35396,34840,-1.59586681974742,"LU_Construction_Clerical",0,1,0,0,0,0,0,0,0
"LU",2010,"Construction","Craft",28709,29629.5,3.10670109181728,"LU_Construction_Craft",0,1,0,0,0,0,0,0,0
"LU",2010,"Construction","Elementary",23803,25360,6.13958990536278,"LU_Construction_Elementary",0,1,0,0,0,0,0,0,0
"LU",2010,"Construction","Managers",66703.5,72453.5,7.93612454884857,"LU_Construction_Managers",0,1,0,0,1,1,0,0,0
"LU",2010,"Construction","Professionals",54781,68826.5,20.407110633259,"LU_Construction_Professionals",0,1,0,0,1,0,0,0,0
"LU",2010,"Construction","Service",26944,29360.5,8.23044566679723,"LU_Construction_Service",0,1,0,0,0,0,0,0,0
"LU",2010,"Construction","Technicians",37162,43558.5,14.6848491109657,"LU_Construction_Technicians",0,1,0,0,0,0,0,0,0
"LU",2010,"Education Sector","Clerical",42826,45287,5.43423057389538,"LU_Education Sector_Clerical",0,0,0,1,0,0,0,0,0
"LU",2010,"Education Sector","Elementary",25333,40996,38.2061664552639,"LU_Education Sector_Elementary",0,0,0,1,0,0,0,0,0
"LU",2010,"Education Sector","Managers",73112,168376,56.5781346510192,"LU_Education Sector_Managers",0,0,0,1,1,1,0,0,0
"LU",2010,"Education Sector","Professionals",66872,72856,8.21346217195564,"LU_Education Sector_Professionals",0,0,0,1,1,0,0,0,0
"LU",2010,"Education Sector","Service",42235.5,42927.5,1.61202026672879,"LU_Education Sector_Service",0,0,0,1,0,0,0,0,0
"LU",2010,"Education Sector","Technicians",50441.5,47141,-7.00133641628307,"LU_Education Sector_Technicians",0,0,0,1,0,0,0,0,0
"LU",2010,"Electricity","Clerical",66478.5,48190.5,-37.9493883649267,"LU_Electricity_Clerical",1,0,0,0,0,0,0,0,0
"LU",2010,"Electricity","Technicians",75676,76616,1.22689777592148,"LU_Electricity_Technicians",1,0,0,0,0,0,0,0,0
"LU",2010,"Finance","Clerical",51858,55404.5,6.40110460341669,"LU_Finance_Clerical",0,0,1,0,0,0,0,0,0
"LU",2010,"Finance","Managers",104942,155734.5,32.6148027572567,"LU_Finance_Managers",0,0,1,0,1,1,0,0,0
"LU",2010,"Finance","Professionals",69558.5,81578.5,14.7342743492464,"LU_Finance_Professionals",0,0,1,0,1,0,0,0,0
"LU",2010,"Finance","Service",34388,51531,33.2673536317945,"LU_Finance_Service",0,0,1,0,0,0,0,0,0
"LU",2010,"Finance","Technicians",56223,62512,10.0604683900691,"LU_Finance_Technicians",0,0,1,0,0,0,0,0,0
"LU",2010,"Health","Agriculture",39155,39011,-0.36912665658404,"LU_Health_Agriculture",0,0,0,1,0,0,0,0,0
"LU",2010,"Health","Clerical",48138,39154,-22.9452929458038,"LU_Health_Clerical",0,0,0,1,0,0,0,0,0
"LU",2010,"Health","Craft",39551,45672.5,13.4030324593574,"LU_Health_Craft",0,0,0,1,0,0,0,0,0
"LU",2010,"Health","Elementary",31178.5,26124.5,-19.3458248004747,"LU_Health_Elementary",0,0,0,1,0,0,0,0,0
"LU",2010,"Health","Managers",70691.5,115791.5,38.9493183869282,"LU_Health_Managers",0,0,0,1,1,1,0,0,0
"LU",2010,"Health","Operators",30985.5,25159,-23.1587106005803,"LU_Health_Operators",0,0,0,1,0,0,0,0,0
"LU",2010,"Health","Professionals",70470.5,82699,14.7867567927061,"LU_Health_Professionals",0,0,0,1,1,0,0,0,0
"LU",2010,"Health","Service",39135,39502.5,0.930320865767989,"LU_Health_Service",0,0,0,1,0,0,0,0,0
"LU",2010,"Health","Technicians",62129.5,62926,1.26577249467629,"LU_Health_Technicians",0,0,0,1,0,0,0,0,0
"LU",2010,"Hospitality","Clerical",27955.5,26022,-7.43025132580124,"LU_Hospitality_Clerical",0,0,1,0,0,0,0,0,0
"LU",2010,"Hospitality","Craft",34529,27104.5,-27.392130458042,"LU_Hospitality_Craft",0,0,1,0,0,0,0,0,0
"LU",2010,"Hospitality","Elementary",21969.5,21735,-1.07890499194847,"LU_Hospitality_Elementary",0,0,1,0,0,0,0,0,0
"LU",2010,"Hospitality","Managers",36419.5,60194,39.4964614413397,"LU_Hospitality_Managers",0,0,1,0,1,1,0,0,0
"LU",2010,"Hospitality","Professionals",62315,58357.5,-6.78147624555541,"LU_Hospitality_Professionals",0,0,1,0,1,0,0,0,0
"LU",2010,"Hospitality","Service",22707.5,26723,15.026381768514,"LU_Hospitality_Service",0,0,1,0,0,0,0,0,0
"LU",2010,"Hospitality","Technicians",35193.5,37082,5.09276738040019,"LU_Hospitality_Technicians",0,0,1,0,0,0,0,0,0
"LU",2010,"IT","Clerical",44643,51519,13.3465323472893,"LU_IT_Clerical",0,0,1,0,0,0,0,0,0
"LU",2010,"IT","Craft",22077.5,51058,56.7599592620157,"LU_IT_Craft",0,0,1,0,0,0,0,0,0
"LU",2010,"IT","Elementary",37025.5,32143,-15.1899324891889,"LU_IT_Elementary",0,0,1,0,0,0,0,0,0
"LU",2010,"IT","Managers",97052.5,133814.5,27.4723591240112,"LU_IT_Managers",0,0,1,0,1,1,0,0,0
"LU",2010,"IT","Operators",42044,43512,3.37378194521052,"LU_IT_Operators",0,0,1,0,0,0,0,0,0
"LU",2010,"IT","Professionals",51885,56622,8.36600614602098,"LU_IT_Professionals",0,0,1,0,1,0,0,0,0
"LU",2010,"IT","Service",32733,34296,4.55738278516445,"LU_IT_Service",0,0,1,0,0,0,0,0,0
"LU",2010,"IT","Technicians",55061.5,56739.5,2.95737537341711,"LU_IT_Technicians",0,0,1,0,0,0,0,0,0
"LU",2010,"Manufacturing","Agriculture",33612,29289.5,-14.7578483756978,"LU_Manufacturing_Agriculture",1,0,0,0,0,0,0,0,0
"LU",2010,"Manufacturing","Clerical",39820,51095.5,22.0675010519517,"LU_Manufacturing_Clerical",1,0,0,0,0,0,0,0,0
"LU",2010,"Manufacturing","Craft",28127,35987.5,21.8423063563737,"LU_Manufacturing_Craft",1,0,0,0,0,0,0,0,0
"LU",2010,"Manufacturing","Elementary",23394.5,35970,34.961078676675,"LU_Manufacturing_Elementary",1,0,0,0,0,0,0,0,0
"LU",2010,"Manufacturing","Managers",77775.5,96734.5,19.599005525433,"LU_Manufacturing_Managers",1,0,0,0,1,1,0,0,0
"LU",2010,"Manufacturing","Operators",24093.5,35149.5,31.4542169874394,"LU_Manufacturing_Operators",1,0,0,0,0,0,0,0,0
"LU",2010,"Manufacturing","Professionals",51168,62804.5,18.5281309460309,"LU_Manufacturing_Professionals",1,0,0,0,1,0,0,0,0
"LU",2010,"Manufacturing","Service",22198.5,31662,29.8891415577032,"LU_Manufacturing_Service",1,0,0,0,0,0,0,0,0
"LU",2010,"Manufacturing","Technicians",41497.5,48991,15.2956665509992,"LU_Manufacturing_Technicians",1,0,0,0,0,0,0,0,0
"LU",2010,"Mining","Clerical",38148.5,49056.5,22.2355854983539,"LU_Mining_Clerical",1,0,0,0,0,0,0,0,0
"LU",2010,"Other Services","Clerical",44961,39593.5,-13.5565181153472,"LU_Other Services_Clerical",0,0,0,0,0,0,0,0,0
"LU",2010,"Other Services","Elementary",27519,22087,-24.5936523747,"LU_Other Services_Elementary",0,0,0,0,0,0,0,0,0
"LU",2010,"Other Services","Professionals",57824,60166,3.89256390652528,"LU_Other Services_Professionals",0,0,0,0,1,0,0,0,0
"LU",2010,"Other Services","Service",26511.5,22003.5,-20.4876496920944,"LU_Other Services_Service",0,0,0,0,0,0,0,0,0
"LU",2010,"Professional","Clerical",41209.5,44457.5,7.30585390541528,"LU_Professional_Clerical",0,0,1,0,0,0,0,0,0
"LU",2010,"Professional","Elementary",25222.5,40647.5,37.9482132972508,"LU_Professional_Elementary",0,0,1,0,0,0,0,0,0
"LU",2010,"Professional","Managers",133587.5,156048,14.3933276940429,"LU_Professional_Managers",0,0,1,0,1,1,0,0,0
"LU",2010,"Professional","Professionals",54223.5,56561.5,4.13355374238661,"LU_Professional_Professionals",0,0,1,0,1,0,0,0,0
"LU",2010,"Professional","Service",18524,28409,34.7953113449963,"LU_Professional_Service",0,0,1,0,0,0,0,0,0
"LU",2010,"Professional","Technicians",47336.5,46810.5,-1.12367951634783,"LU_Professional_Technicians",0,0,1,0,0,0,0,0,0
"LU",2010,"Real Estate","Clerical",26979,39139.5,31.0696355344345,"LU_Real Estate_Clerical",0,0,1,0,0,0,0,0,0
"LU",2010,"Real Estate","Professionals",54123,52692,-2.71578228194033,"LU_Real Estate_Professionals",0,0,1,0,1,0,0,0,0
"LU",2010,"Real Estate","Technicians",38240,53174,28.0851543987663,"LU_Real Estate_Technicians",0,0,1,0,0,0,0,0,0
"LU",2010,"Trade","Agriculture",24908,30324.5,17.8617949183004,"LU_Trade_Agriculture",0,0,1,0,0,0,0,0,0
"LU",2010,"Trade","Clerical",31939,38497.5,17.0361711799467,"LU_Trade_Clerical",0,0,1,0,0,0,0,0,0
"LU",2010,"Trade","Craft",26425,31173.5,15.2324891333986,"LU_Trade_Craft",0,0,1,0,0,0,0,0,0
"LU",2010,"Trade","Elementary",21934.5,24175.5,9.26971520754483,"LU_Trade_Elementary",0,0,1,0,0,0,0,0,0
"LU",2010,"Trade","Managers",43472.5,96081,54.7543218742519,"LU_Trade_Managers",0,0,1,0,1,1,0,0,0
"LU",2010,"Trade","Operators",22044.5,30228,27.0725817123197,"LU_Trade_Operators",0,0,1,0,0,0,0,0,0
"LU",2010,"Trade","Professionals",57117.5,60322,5.31232386194092,"LU_Trade_Professionals",0,0,1,0,1,0,0,0,0
"LU",2010,"Trade","Service",24637.5,28859,14.628018988877,"LU_Trade_Service",0,0,1,0,0,0,0,0,0
"LU",2010,"Trade","Technicians",35753.5,45210.5,20.9177071697946,"LU_Trade_Technicians",0,0,1,0,0,0,0,0,0
"LU",2010,"Transport","Clerical",39076,43318.5,9.79373708692591,"LU_Transport_Clerical",0,0,1,0,0,0,0,0,0
"LU",2010,"Transport","Craft",35889.5,52831.5,32.0679897409689,"LU_Transport_Craft",0,0,1,0,0,0,0,0,0
"LU",2010,"Transport","Elementary",21471.5,30155.5,28.7974001425942,"LU_Transport_Elementary",0,0,1,0,0,0,0,0,0
"LU",2010,"Transport","Managers",66577,88463,24.7402868996077,"LU_Transport_Managers",0,0,1,0,1,1,0,0,0
"LU",2010,"Transport","Operators",28113,33660,16.4795008912656,"LU_Transport_Operators",0,0,1,0,0,0,0,0,0
"LU",2010,"Transport","Professionals",51346.5,76383,32.7775813990024,"LU_Transport_Professionals",0,0,1,0,1,0,0,0,0
"LU",2010,"Transport","Service",38406,39250.5,2.15156494821722,"LU_Transport_Service",0,0,1,0,0,0,0,0,0
"LU",2010,"Transport","Technicians",47712.5,63241.5,24.5550785481053,"LU_Transport_Technicians",0,0,1,0,0,0,0,0,0
"LU",2010,"Water","Professionals",60544,92827,34.7775970353453,"LU_Water_Professionals",1,0,0,0,1,0,0,0,0
"LU",2010,"Water","Technicians",66502.5,54330,-22.4047487575925,"LU_Water_Technicians",1,0,0,0,0,0,0,0,0
"LU",2014,"Admin Services","Service",33057.3333333333,35426.3333333333,6.68711598716586,"LU_Admin Services_Service",0,0,1,0,0,0,1,0,0
"LU",2014,"Construction","Clerical",34789.6666666667,36828.3333333333,5.53559306693218,"LU_Construction_Clerical",0,1,0,0,0,0,1,0,0
"LU",2014,"Construction","Professionals",52201.6666666667,61880.6666666667,15.6413958048287,"LU_Construction_Professionals",0,1,0,0,1,0,1,0,0
"LU",2014,"Construction","Technicians",44326,51000.6666666667,13.0874106220834,"LU_Construction_Technicians",0,1,0,0,0,0,1,0,0
"LU",2014,"Finance","Clerical",61282.3333333333,64452.3333333333,4.91836344171662,"LU_Finance_Clerical",0,0,1,0,0,0,1,0,0
"LU",2014,"Finance","Professionals",78527.6666666667,87119.6666666667,9.86229668769776,"LU_Finance_Professionals",0,0,1,0,1,0,1,0,0
"LU",2014,"Health","Clerical",57908.6666666667,56701,-2.12988601024085,"LU_Health_Clerical",0,0,0,1,0,0,1,0,0
"LU",2014,"Health","Elementary",35344.3333333333,28196.6666666667,-25.349332072349,"LU_Health_Elementary",0,0,0,1,0,0,1,0,0
"LU",2014,"Health","Managers",84518.6666666667,92464.3333333333,8.59322333296081,"LU_Health_Managers",0,0,0,1,1,1,1,0,0
"LU",2014,"Health","Professionals",88581,89886,1.45183899606168,"LU_Health_Professionals",0,0,0,1,1,0,1,0,0
"LU",2014,"Health","Service",46005.3333333333,47866.6666666667,3.88857938718662,"LU_Health_Service",0,0,0,1,0,0,1,0,0
"LU",2014,"Health","Technicians",67808.3333333333,65248.6666666667,-3.92294095409357,"LU_Health_Technicians",0,0,0,1,0,0,1,0,0
"LU",2014,"Hospitality","Service",27069.3333333333,29994,9.75083905670023,"LU_Hospitality_Service",0,0,1,0,0,0,1,0,0
"LU",2014,"IT","Professionals",56326.3333333333,62545.6666666667,9.94366782670794,"LU_IT_Professionals",0,0,1,0,1,0,1,0,0
"LU",2014,"Manufacturing","Clerical",41142.6666666667,42711.6666666667,3.6734693877551,"LU_Manufacturing_Clerical",1,0,0,0,0,0,1,0,0
"LU",2014,"Manufacturing","Craft",32219.6666666667,41121,21.6466849865843,"LU_Manufacturing_Craft",1,0,0,0,0,0,1,0,0
"LU",2014,"Manufacturing","Elementary",24784.3333333333,36611.3333333333,32.3042045268314,"LU_Manufacturing_Elementary",1,0,0,0,0,0,1,0,0
"LU",2014,"Manufacturing","Operators",30321.3333333333,41662.6666666667,27.2218132940762,"LU_Manufacturing_Operators",1,0,0,0,0,0,1,0,0
"LU",2014,"Manufacturing","Professionals",64450.6666666667,88871.6666666667,27.4789490463777,"LU_Manufacturing_Professionals",1,0,0,0,1,0,1,0,0
"LU",2014,"Manufacturing","Technicians",55590.6666666667,63393,12.3078783672225,"LU_Manufacturing_Technicians",1,0,0,0,0,0,1,0,0
"LU",2014,"Other Services","Service",32015,34400.6666666667,6.93494312125733,"LU_Other Services_Service",0,0,0,0,0,0,1,0,0
"LU",2014,"Professional","Clerical",41316.3333333333,41268.3333333333,-0.116311942167118,"LU_Professional_Clerical",0,0,1,0,0,0,1,0,0
"LU",2014,"Professional","Professionals",60310.6666666667,68769.6666666667,12.3004813168597,"LU_Professional_Professionals",0,0,1,0,1,0,1,0,0
"LU",2014,"Trade","Clerical",34200,36385,6.00522193211488,"LU_Trade_Clerical",0,0,1,0,0,0,1,0,0
"LU",2014,"Trade","Managers",77993,111611.333333333,30.1208957274351,"LU_Trade_Managers",0,0,1,0,1,1,1,0,0
"LU",2014,"Trade","Professionals",61210.6666666667,71537.6666666667,14.4357517950916,"LU_Trade_Professionals",0,0,1,0,1,0,1,0,0
"LU",2014,"Trade","Service",30242,32581,7.17903072342776,"LU_Trade_Service",0,0,1,0,0,0,1,0,0
"LU",2014,"Trade","Technicians",38564.3333333333,46875,17.7294222222222,"LU_Trade_Technicians",0,0,1,0,0,0,1,0,0
"LU",2014,"Transport","Clerical",44616.6666666667,48187.6666666667,7.41060990709933,"LU_Transport_Clerical",0,0,1,0,0,0,1,0,0
"LU",2014,"Transport","Managers",72052,89311.3333333333,19.3249083729575,"LU_Transport_Managers",0,0,1,0,1,1,1,0,0
"LU",2014,"Transport","Operators",36876.3333333333,38992.6666666667,5.42751628511343,"LU_Transport_Operators",0,0,1,0,0,0,1,0,0
"LU",2014,"Transport","Technicians",59888,80476.6666666667,25.5833989147993,"LU_Transport_Technicians",0,0,1,0,0,0,1,0,0
"LU",2018,"Admin Services","Elementary",25540.3333333333,30267.6666666667,15.6184267039635,"LU_Admin Services_Elementary",0,0,1,0,0,0,0,1,0
"LU",2018,"Admin Services","Service",33429,36580.3333333333,8.61482946209713,"LU_Admin Services_Service",0,0,1,0,0,0,0,1,0
"LU",2018,"Admin Services","Technicians",44266,46543.6666666667,4.89361244995738,"LU_Admin Services_Technicians",0,0,1,0,0,0,0,1,0
"LU",2018,"Arts","Professionals",80474,80769.6666666667,0.366061516493409,"LU_Arts_Professionals",0,0,0,0,1,0,0,1,0
"LU",2018,"Arts","Technicians",43047,42265.3333333333,-1.8494274267327,"LU_Arts_Technicians",0,0,0,0,0,0,0,1,0
"LU",2018,"Construction","Clerical",42970.3333333333,40392,-6.38327721661056,"LU_Construction_Clerical",0,1,0,0,0,0,0,1,0
"LU",2018,"Construction","Managers",60564.3333333333,74247.3333333333,18.4289446983505,"LU_Construction_Managers",0,1,0,0,1,1,0,1,0
"LU",2018,"Construction","Professionals",47038.3333333333,58474,19.5568400770713,"LU_Construction_Professionals",0,1,0,0,1,0,0,1,0
"LU",2018,"Education Sector","Clerical",55539,60475.6666666667,8.16306282967805,"LU_Education Sector_Clerical",0,0,0,1,0,0,0,1,0
"LU",2018,"Education Sector","Elementary",44706.6666666667,52820.3333333333,15.3608774398748,"LU_Education Sector_Elementary",0,0,0,1,0,0,0,1,0
"LU",2018,"Education Sector","Managers",100607,137535.666666667,26.8502473297835,"LU_Education Sector_Managers",0,0,0,1,1,1,0,1,0
"LU",2018,"Education Sector","Professionals",94939.6666666667,99859.6666666667,4.92691410279092,"LU_Education Sector_Professionals",0,0,0,1,1,0,0,1,0
"LU",2018,"Finance","Clerical",61165,67414.6666666667,9.27048515654359,"LU_Finance_Clerical",0,0,1,0,0,0,0,1,0
"LU",2018,"Finance","Professionals",73082,86539.6666666667,15.5508649212885,"LU_Finance_Professionals",0,0,1,0,1,0,0,1,0
"LU",2018,"Health","Clerical",59791.6666666667,60391.3333333333,0.992968085928453,"LU_Health_Clerical",0,0,0,1,0,0,0,1,0
"LU",2018,"Health","Elementary",32965.3333333333,27359,-20.4917333723211,"LU_Health_Elementary",0,0,0,1,0,0,0,1,0
"LU",2018,"Health","Managers",92238.3333333333,129968.666666667,29.0303303873241,"LU_Health_Managers",0,0,0,1,1,1,0,1,0
"LU",2018,"Health","Professionals",67263.6666666667,92440,27.2353238136449,"LU_Health_Professionals",0,0,0,1,1,0,0,1,0
"LU",2018,"Health","Service",46678.6666666667,49515.6666666667,5.72949975428652,"LU_Health_Service",0,0,0,1,0,0,0,1,0
"LU",2018,"Health","Technicians",81989.3333333333,82291.6666666667,0.367392405063303,"LU_Health_Technicians",0,0,0,1,0,0,0,1,0
"LU",2018,"Hospitality","Elementary",25399.6666666667,25980,2.23376956633307,"LU_Hospitality_Elementary",0,0,1,0,0,0,0,1,0
"LU",2018,"Hospitality","Service",28719.6666666667,32415.3333333333,11.4009830738539,"LU_Hospitality_Service",0,0,1,0,0,0,0,1,0
"LU",2018,"Hospitality","Technicians",41710,40863.6666666667,-2.07111451901037,"LU_Hospitality_Technicians",0,0,1,0,0,0,0,1,0
"LU",2018,"IT","Managers",126183.333333333,161831,22.0277120370428,"LU_IT_Managers",0,0,1,0,1,1,0,1,0
"LU",2018,"IT","Professionals",60198.3333333333,65539.6666666667,8.14977189386581,"LU_IT_Professionals",0,0,1,0,1,0,0,1,0
"LU",2018,"IT","Service",47027,43073,-9.17976458570334,"LU_IT_Service",0,0,1,0,0,0,0,1,0
"LU",2018,"IT","Technicians",72768.6666666667,51164.3333333333,-42.2253783560162,"LU_IT_Technicians",0,0,1,0,0,0,0,1,0
"LU",2018,"Manufacturing","Clerical",46934.6666666667,44481.3333333333,-5.51542219957434,"LU_Manufacturing_Clerical",1,0,0,0,0,0,0,1,0
"LU",2018,"Manufacturing","Managers",65083,99564.6666666667,34.632433192498,"LU_Manufacturing_Managers",1,0,0,0,1,1,0,1,0
"LU",2018,"Manufacturing","Professionals",61294.3333333333,63737.6666666667,3.83342136779402,"LU_Manufacturing_Professionals",1,0,0,0,1,0,0,1,0
"LU",2018,"Manufacturing","Service",28448.3333333333,50877,44.0840982500278,"LU_Manufacturing_Service",1,0,0,0,0,0,0,1,0
"LU",2018,"Manufacturing","Technicians",47331.3333333333,51311,7.75597175394489,"LU_Manufacturing_Technicians",1,0,0,0,0,0,0,1,0
"LU",2018,"Other Services","Professionals",68967,80557,14.387328227218,"LU_Other Services_Professionals",0,0,0,0,1,0,0,1,0
"LU",2018,"Professional","Clerical",41383,46870,11.7068487305313,"LU_Professional_Clerical",0,0,1,0,0,0,0,1,0
"LU",2018,"Professional","Professionals",65449,67095.6666666667,2.45420717681719,"LU_Professional_Professionals",0,0,1,0,1,0,0,1,0
"LU",2018,"Public Admin","Clerical",69926.3333333333,74488.3333333333,6.12444901886201,"LU_Public Admin_Clerical",0,0,0,1,0,0,0,1,0
"LU",2018,"Public Admin","Elementary",49735,57842,14.015767089658,"LU_Public Admin_Elementary",0,0,0,1,0,0,0,1,0
"LU",2018,"Public Admin","Managers",124996.666666667,137466.666666667,9.07129000969931,"LU_Public Admin_Managers",0,0,0,1,1,1,0,1,0
"LU",2018,"Public Admin","Professionals",98736.6666666667,108548.666666667,9.03926349471512,"LU_Public Admin_Professionals",0,0,0,1,1,0,0,1,0
"LU",2018,"Real Estate","Technicians",38304.6666666667,51165.3333333333,25.1355084171575,"LU_Real Estate_Technicians",0,0,1,0,0,0,0,1,0
"LU",2018,"Trade","Clerical",34783,36339,4.28190098791932,"LU_Trade_Clerical",0,0,1,0,0,0,0,1,0
"LU",2018,"Trade","Managers",67523.6666666667,130883.333333333,48.4092703425442,"LU_Trade_Managers",0,0,1,0,1,1,0,1,0
"LU",2018,"Trade","Professionals",64896.3333333333,69178,6.18934728767334,"LU_Trade_Professionals",0,0,1,0,1,0,0,1,0
"LU",2018,"Trade","Service",30659.3333333333,35070.3333333333,12.5775821919761,"LU_Trade_Service",0,0,1,0,0,0,0,1,0
"LU",2018,"Trade","Technicians",44222.6666666667,48099,8.05907260719212,"LU_Trade_Technicians",0,0,1,0,0,0,0,1,0
"LU",2018,"Transport","Clerical",44346.3333333333,45346.3333333333,2.20524996508354,"LU_Transport_Clerical",0,0,1,0,0,0,0,1,0
"LU",2018,"Transport","Operators",34630.6666666667,38972.6666666667,11.141141654835,"LU_Transport_Operators",0,0,1,0,0,0,0,1,0
"LU",2018,"Transport","Technicians",53418,73522,27.3441962949865,"LU_Transport_Technicians",0,0,1,0,0,0,0,1,0
"LU",2022,"Admin Services","Clerical",43467,36359.6666666667,-19.5473005803134,"LU_Admin Services_Clerical",0,0,1,0,0,0,0,0,1
"LU",2022,"Admin Services","Elementary",29901.6666666667,33377.3333333333,10.4132545040547,"LU_Admin Services_Elementary",0,0,1,0,0,0,0,0,1
"LU",2022,"Admin Services","Managers",100626,138932,27.5717617251605,"LU_Admin Services_Managers",0,0,1,0,1,1,0,0,1
"LU",2022,"Admin Services","Professionals",67855.3333333333,73340.6666666667,7.47925207479253,"LU_Admin Services_Professionals",0,0,1,0,1,0,0,0,1
"LU",2022,"Admin Services","Service",38817.3333333333,40964.6666666667,5.24191579735381,"LU_Admin Services_Service",0,0,1,0,0,0,0,0,1
"LU",2022,"Admin Services","Technicians",45451.6666666667,60286.3333333333,24.6070143039606,"LU_Admin Services_Technicians",0,0,1,0,0,0,0,0,1
"LU",2022,"Arts","Clerical",57918,64116,9.66685382743777,"LU_Arts_Clerical",0,0,0,0,0,0,0,0,1
"LU",2022,"Arts","Elementary",50243.6666666667,45258,-11.016100284296,"LU_Arts_Elementary",0,0,0,0,0,0,0,0,1
"LU",2022,"Arts","Professionals",82785,92436.6666666667,10.4413832894595,"LU_Arts_Professionals",0,0,0,0,1,0,0,0,1
"LU",2022,"Arts","Technicians",66835.6666666667,49119,-36.0688667657458,"LU_Arts_Technicians",0,0,0,0,0,0,0,0,1
"LU",2022,"Construction","Clerical",45524.3333333333,41413.6666666667,-9.92586988192305,"LU_Construction_Clerical",0,1,0,0,0,0,0,0,1
"LU",2022,"Construction","Craft",37677,40003,5.81456390770692,"LU_Construction_Craft",0,1,0,0,0,0,0,0,1
"LU",2022,"Construction","Elementary",33421.6666666667,35467.3333333333,5.76774872652771,"LU_Construction_Elementary",0,1,0,0,0,0,0,0,1
